Module	Section	Sample Name	Source
MACS2	all_sections	Tcells-Day14_CD8_Naive_CD19_rep2-GSM5171865-GSE168880.free_macs2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD8_Naive_CD19_rep2-GSM5171865-GSE168880/186550856/Peaks/Tcells-Day14_CD8_Naive_CD19_rep2-GSM5171865-GSE168880.free_macs2_peaks.xls
MACS2	all_sections	Tcells-Day14_CD4_CentralMemory_HA_rep1-GSM5171854-GSE168880.free_macs2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD4_CentralMemory_HA_rep1-GSM5171854-GSE168880/186550834/Peaks/Tcells-Day14_CD4_CentralMemory_HA_rep1-GSM5171854-GSE168880.free_macs2_peaks.xls
MACS2	all_sections	Tcells-Day0_CD8_CentralMemory_rep1-GSM5171832-GSE168880.free_macs2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day0_CD8_CentralMemory_rep1-GSM5171832-GSE168880/186550822/Peaks/Tcells-Day0_CD8_CentralMemory_rep1-GSM5171832-GSE168880.free_macs2_peaks.xls
MACS2	all_sections	Tcells-Day0_CD8_CentralMemory_rep1-GSM5171832-GSE168880.FDR50_free_macs2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day0_CD8_CentralMemory_rep1-GSM5171832-GSE168880/186550822/Peaks/Tcells-Day0_CD8_CentralMemory_rep1-GSM5171832-GSE168880.FDR50_free_macs2_peaks.xls
MACS2	all_sections	Tcells-Day7_CD4_Naive_CD19_rep2-GSM5171841-GSE168880.FDR50_free_macs2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD4_Naive_CD19_rep2-GSM5171841-GSE168880/186550872/Peaks/Tcells-Day7_CD4_Naive_CD19_rep2-GSM5171841-GSE168880.FDR50_free_macs2_peaks.xls
MACS2	all_sections	Tcells-Day7_CD4_Naive_CD19_rep2-GSM5171841-GSE168880.free_macs2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD4_Naive_CD19_rep2-GSM5171841-GSE168880/186550872/Peaks/Tcells-Day7_CD4_Naive_CD19_rep2-GSM5171841-GSE168880.free_macs2_peaks.xls
MACS2	all_sections	Tcells-Day14_CD8_CentralMemory_HA_rep2-GSM5171863-GSE168880.FDR50_free_macs2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD8_CentralMemory_HA_rep2-GSM5171863-GSE168880/186550852/Peaks/Tcells-Day14_CD8_CentralMemory_HA_rep2-GSM5171863-GSE168880.FDR50_free_macs2_peaks.xls
MACS2	all_sections	Tcells-Day14_CD8_CentralMemory_HA_rep2-GSM5171863-GSE168880.free_macs2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD8_CentralMemory_HA_rep2-GSM5171863-GSE168880/186550852/Peaks/Tcells-Day14_CD8_CentralMemory_HA_rep2-GSM5171863-GSE168880.free_macs2_peaks.xls
MACS2	all_sections	Tcells-Day0_CD8_CentralMemory_rep2-GSM5171833-GSE168880.free_macs2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day0_CD8_CentralMemory_rep2-GSM5171833-GSE168880/186550824/Peaks/Tcells-Day0_CD8_CentralMemory_rep2-GSM5171833-GSE168880.free_macs2_peaks.xls
MACS2	all_sections	Tcells-Day0_CD8_CentralMemory_rep2-GSM5171833-GSE168880.FDR50_free_macs2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day0_CD8_CentralMemory_rep2-GSM5171833-GSE168880/186550824/Peaks/Tcells-Day0_CD8_CentralMemory_rep2-GSM5171833-GSE168880.FDR50_free_macs2_peaks.xls
MACS2	all_sections	Tcells-Day14_CD4_CentralMemory_CD19_rep2-GSM5171853-GSE168880.FDR50_free_macs2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD4_CentralMemory_CD19_rep2-GSM5171853-GSE168880/186550832/Peaks/Tcells-Day14_CD4_CentralMemory_CD19_rep2-GSM5171853-GSE168880.FDR50_free_macs2_peaks.xls
MACS2	all_sections	Tcells-Day14_CD4_CentralMemory_CD19_rep2-GSM5171853-GSE168880.free_macs2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD4_CentralMemory_CD19_rep2-GSM5171853-GSE168880/186550832/Peaks/Tcells-Day14_CD4_CentralMemory_CD19_rep2-GSM5171853-GSE168880.free_macs2_peaks.xls
MACS2	all_sections	Tcells-Day7_CD8_Naive_HA_rep1-GSM5171850-GSE168880.FDR50_free_macs2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD8_Naive_HA_rep1-GSM5171850-GSE168880/186550890/Peaks/Tcells-Day7_CD8_Naive_HA_rep1-GSM5171850-GSE168880.FDR50_free_macs2_peaks.xls
MACS2	all_sections	Tcells-Day7_CD8_Naive_HA_rep1-GSM5171850-GSE168880.free_macs2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD8_Naive_HA_rep1-GSM5171850-GSE168880/186550890/Peaks/Tcells-Day7_CD8_Naive_HA_rep1-GSM5171850-GSE168880.free_macs2_peaks.xls
MACS2	all_sections	Tcells-Day7_CD4_CentralMemory_HA_rep1-GSM5171838-GSE168880.free_macs2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD4_CentralMemory_HA_rep1-GSM5171838-GSE168880/186550866/Peaks/Tcells-Day7_CD4_CentralMemory_HA_rep1-GSM5171838-GSE168880.free_macs2_peaks.xls
MACS2	all_sections	Tcells-Day7_CD8_Naive_CD19_rep2-GSM5171849-GSE168880.FDR50_free_macs2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD8_Naive_CD19_rep2-GSM5171849-GSE168880/186550888/Peaks/Tcells-Day7_CD8_Naive_CD19_rep2-GSM5171849-GSE168880.FDR50_free_macs2_peaks.xls
MACS2	all_sections	Tcells-Day7_CD8_Naive_CD19_rep2-GSM5171849-GSE168880.free_macs2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD8_Naive_CD19_rep2-GSM5171849-GSE168880/186550888/Peaks/Tcells-Day7_CD8_Naive_CD19_rep2-GSM5171849-GSE168880.free_macs2_peaks.xls
Samtools	flagstat	Tcells-Day0_CD8_Naive_rep2-GSM5171835-GSE168880.chrM	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day0_CD8_Naive_rep2-GSM5171835-GSE168880/186550828/Stats/Tcells-Day0_CD8_Naive_rep2-GSM5171835-GSE168880.chrM.flagstat.txt
Samtools	flagstat	Tcells-Day0_CD8_Naive_rep2-GSM5171835-GSE168880.noXYM	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day0_CD8_Naive_rep2-GSM5171835-GSE168880/186550828/Stats/Tcells-Day0_CD8_Naive_rep2-GSM5171835-GSE168880.noXYM.flagstat.txt
Samtools	flagstat	Tcells-Day0_CD8_Naive_rep2-GSM5171835-GSE168880	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day0_CD8_Naive_rep2-GSM5171835-GSE168880/186550828/Stats/Tcells-Day0_CD8_Naive_rep2-GSM5171835-GSE168880.flagstat.txt
Samtools	flagstat	Tcells-Day7_CD8_Naive_CD19_rep1-GSM5171848-GSE168880.noXYM	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD8_Naive_CD19_rep1-GSM5171848-GSE168880/186550886/Stats/Tcells-Day7_CD8_Naive_CD19_rep1-GSM5171848-GSE168880.noXYM.flagstat.txt
Samtools	flagstat	Tcells-Day7_CD8_Naive_CD19_rep1-GSM5171848-GSE168880.chrM	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD8_Naive_CD19_rep1-GSM5171848-GSE168880/186550886/Stats/Tcells-Day7_CD8_Naive_CD19_rep1-GSM5171848-GSE168880.chrM.flagstat.txt
Samtools	flagstat	Tcells-Day7_CD8_Naive_CD19_rep1-GSM5171848-GSE168880	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD8_Naive_CD19_rep1-GSM5171848-GSE168880/186550886/Stats/Tcells-Day7_CD8_Naive_CD19_rep1-GSM5171848-GSE168880.flagstat.txt
Samtools	flagstat	Tcells-Day14_CD8_Naive_CD19_rep1-GSM5171864-GSE168880.chrM	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD8_Naive_CD19_rep1-GSM5171864-GSE168880/186550854/Stats/Tcells-Day14_CD8_Naive_CD19_rep1-GSM5171864-GSE168880.chrM.flagstat.txt
Samtools	flagstat	Tcells-Day14_CD8_Naive_CD19_rep1-GSM5171864-GSE168880	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD8_Naive_CD19_rep1-GSM5171864-GSE168880/186550854/Stats/Tcells-Day14_CD8_Naive_CD19_rep1-GSM5171864-GSE168880.flagstat.txt
Samtools	flagstat	Tcells-Day14_CD8_Naive_CD19_rep1-GSM5171864-GSE168880.noXYM	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD8_Naive_CD19_rep1-GSM5171864-GSE168880/186550854/Stats/Tcells-Day14_CD8_Naive_CD19_rep1-GSM5171864-GSE168880.noXYM.flagstat.txt
Samtools	flagstat	Tcells-Day7_CD4_CentralMemory_CD19_rep1-GSM5171836-GSE168880	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD4_CentralMemory_CD19_rep1-GSM5171836-GSE168880/186550862/Stats/Tcells-Day7_CD4_CentralMemory_CD19_rep1-GSM5171836-GSE168880.flagstat.txt
Samtools	flagstat	Tcells-Day7_CD4_CentralMemory_CD19_rep1-GSM5171836-GSE168880.noXYM	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD4_CentralMemory_CD19_rep1-GSM5171836-GSE168880/186550862/Stats/Tcells-Day7_CD4_CentralMemory_CD19_rep1-GSM5171836-GSE168880.noXYM.flagstat.txt
Samtools	flagstat	Tcells-Day7_CD4_CentralMemory_CD19_rep1-GSM5171836-GSE168880.chrM	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD4_CentralMemory_CD19_rep1-GSM5171836-GSE168880/186550862/Stats/Tcells-Day7_CD4_CentralMemory_CD19_rep1-GSM5171836-GSE168880.chrM.flagstat.txt
Samtools	flagstat	Tcells-Day14_CD4_Naive_HA_rep2-GSM5171859-GSE168880.noXYM	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD4_Naive_HA_rep2-GSM5171859-GSE168880/186550844/Stats/Tcells-Day14_CD4_Naive_HA_rep2-GSM5171859-GSE168880.noXYM.flagstat.txt
Samtools	flagstat	Tcells-Day14_CD4_Naive_HA_rep2-GSM5171859-GSE168880	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD4_Naive_HA_rep2-GSM5171859-GSE168880/186550844/Stats/Tcells-Day14_CD4_Naive_HA_rep2-GSM5171859-GSE168880.flagstat.txt
Samtools	flagstat	Tcells-Day14_CD4_Naive_HA_rep2-GSM5171859-GSE168880.chrM	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD4_Naive_HA_rep2-GSM5171859-GSE168880/186550844/Stats/Tcells-Day14_CD4_Naive_HA_rep2-GSM5171859-GSE168880.chrM.flagstat.txt
Samtools	flagstat	Tcells-Day14_CD8_CentralMemory_HA_rep1-GSM5171862-GSE168880	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD8_CentralMemory_HA_rep1-GSM5171862-GSE168880/186550850/Stats/Tcells-Day14_CD8_CentralMemory_HA_rep1-GSM5171862-GSE168880.flagstat.txt
Samtools	flagstat	Tcells-Day14_CD8_CentralMemory_HA_rep1-GSM5171862-GSE168880.chrM	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD8_CentralMemory_HA_rep1-GSM5171862-GSE168880/186550850/Stats/Tcells-Day14_CD8_CentralMemory_HA_rep1-GSM5171862-GSE168880.chrM.flagstat.txt
Samtools	flagstat	Tcells-Day14_CD8_CentralMemory_HA_rep1-GSM5171862-GSE168880.noXYM	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD8_CentralMemory_HA_rep1-GSM5171862-GSE168880/186550850/Stats/Tcells-Day14_CD8_CentralMemory_HA_rep1-GSM5171862-GSE168880.noXYM.flagstat.txt
Samtools	flagstat	Tcells-Day0_CD4_Naive_rep2-GSM5171831-GSE168880.chrM	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day0_CD4_Naive_rep2-GSM5171831-GSE168880/186550820/Stats/Tcells-Day0_CD4_Naive_rep2-GSM5171831-GSE168880.chrM.flagstat.txt
Samtools	flagstat	Tcells-Day0_CD4_Naive_rep2-GSM5171831-GSE168880.noXYM	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day0_CD4_Naive_rep2-GSM5171831-GSE168880/186550820/Stats/Tcells-Day0_CD4_Naive_rep2-GSM5171831-GSE168880.noXYM.flagstat.txt
Samtools	flagstat	Tcells-Day0_CD4_Naive_rep2-GSM5171831-GSE168880	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day0_CD4_Naive_rep2-GSM5171831-GSE168880/186550820/Stats/Tcells-Day0_CD4_Naive_rep2-GSM5171831-GSE168880.flagstat.txt
Samtools	flagstat	Tcells-Day7_CD4_Naive_HA_rep1-GSM5171842-GSE168880	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD4_Naive_HA_rep1-GSM5171842-GSE168880/186550874/Stats/Tcells-Day7_CD4_Naive_HA_rep1-GSM5171842-GSE168880.flagstat.txt
Samtools	flagstat	Tcells-Day7_CD4_Naive_HA_rep1-GSM5171842-GSE168880.chrM	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD4_Naive_HA_rep1-GSM5171842-GSE168880/186550874/Stats/Tcells-Day7_CD4_Naive_HA_rep1-GSM5171842-GSE168880.chrM.flagstat.txt
Samtools	flagstat	Tcells-Day7_CD4_Naive_HA_rep1-GSM5171842-GSE168880.noXYM	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD4_Naive_HA_rep1-GSM5171842-GSE168880/186550874/Stats/Tcells-Day7_CD4_Naive_HA_rep1-GSM5171842-GSE168880.noXYM.flagstat.txt
Samtools	flagstat	Tcells-Day14_CD8_Naive_HA_rep2-GSM5171867-GSE168880	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD8_Naive_HA_rep2-GSM5171867-GSE168880/186550860/Stats/Tcells-Day14_CD8_Naive_HA_rep2-GSM5171867-GSE168880.flagstat.txt
Samtools	flagstat	Tcells-Day14_CD8_Naive_HA_rep2-GSM5171867-GSE168880.chrM	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD8_Naive_HA_rep2-GSM5171867-GSE168880/186550860/Stats/Tcells-Day14_CD8_Naive_HA_rep2-GSM5171867-GSE168880.chrM.flagstat.txt
Samtools	flagstat	Tcells-Day14_CD8_Naive_HA_rep2-GSM5171867-GSE168880.noXYM	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD8_Naive_HA_rep2-GSM5171867-GSE168880/186550860/Stats/Tcells-Day14_CD8_Naive_HA_rep2-GSM5171867-GSE168880.noXYM.flagstat.txt
Samtools	flagstat	Tcells-Day14_CD8_CentralMemory_CD19_rep2-GSM5171861-GSE168880.chrM	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD8_CentralMemory_CD19_rep2-GSM5171861-GSE168880/186550848/Stats/Tcells-Day14_CD8_CentralMemory_CD19_rep2-GSM5171861-GSE168880.chrM.flagstat.txt
Samtools	flagstat	Tcells-Day14_CD8_CentralMemory_CD19_rep2-GSM5171861-GSE168880	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD8_CentralMemory_CD19_rep2-GSM5171861-GSE168880/186550848/Stats/Tcells-Day14_CD8_CentralMemory_CD19_rep2-GSM5171861-GSE168880.flagstat.txt
Samtools	flagstat	Tcells-Day14_CD8_CentralMemory_CD19_rep2-GSM5171861-GSE168880.noXYM	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD8_CentralMemory_CD19_rep2-GSM5171861-GSE168880/186550848/Stats/Tcells-Day14_CD8_CentralMemory_CD19_rep2-GSM5171861-GSE168880.noXYM.flagstat.txt
Samtools	flagstat	Tcells-Day7_CD8_CentralMemory_CD19_rep2-GSM5171845-GSE168880.chrM	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD8_CentralMemory_CD19_rep2-GSM5171845-GSE168880/186550880/Stats/Tcells-Day7_CD8_CentralMemory_CD19_rep2-GSM5171845-GSE168880.chrM.flagstat.txt
Samtools	flagstat	Tcells-Day7_CD8_CentralMemory_CD19_rep2-GSM5171845-GSE168880	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD8_CentralMemory_CD19_rep2-GSM5171845-GSE168880/186550880/Stats/Tcells-Day7_CD8_CentralMemory_CD19_rep2-GSM5171845-GSE168880.flagstat.txt
Samtools	flagstat	Tcells-Day7_CD8_CentralMemory_CD19_rep2-GSM5171845-GSE168880.noXYM	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD8_CentralMemory_CD19_rep2-GSM5171845-GSE168880/186550880/Stats/Tcells-Day7_CD8_CentralMemory_CD19_rep2-GSM5171845-GSE168880.noXYM.flagstat.txt
Samtools	flagstat	Tcells-Day7_CD8_CentralMemory_HA_rep2-GSM5171847-GSE168880.chrM	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD8_CentralMemory_HA_rep2-GSM5171847-GSE168880/186550884/Stats/Tcells-Day7_CD8_CentralMemory_HA_rep2-GSM5171847-GSE168880.chrM.flagstat.txt
Samtools	flagstat	Tcells-Day7_CD8_CentralMemory_HA_rep2-GSM5171847-GSE168880.noXYM	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD8_CentralMemory_HA_rep2-GSM5171847-GSE168880/186550884/Stats/Tcells-Day7_CD8_CentralMemory_HA_rep2-GSM5171847-GSE168880.noXYM.flagstat.txt
Samtools	flagstat	Tcells-Day7_CD8_CentralMemory_HA_rep2-GSM5171847-GSE168880	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD8_CentralMemory_HA_rep2-GSM5171847-GSE168880/186550884/Stats/Tcells-Day7_CD8_CentralMemory_HA_rep2-GSM5171847-GSE168880.flagstat.txt
Samtools	flagstat	Tcells-Day14_CD4_CentralMemory_HA_rep2-GSM5171855-GSE168880.chrM	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD4_CentralMemory_HA_rep2-GSM5171855-GSE168880/186550836/Stats/Tcells-Day14_CD4_CentralMemory_HA_rep2-GSM5171855-GSE168880.chrM.flagstat.txt
Samtools	flagstat	Tcells-Day14_CD4_CentralMemory_HA_rep2-GSM5171855-GSE168880	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD4_CentralMemory_HA_rep2-GSM5171855-GSE168880/186550836/Stats/Tcells-Day14_CD4_CentralMemory_HA_rep2-GSM5171855-GSE168880.flagstat.txt
Samtools	flagstat	Tcells-Day14_CD4_CentralMemory_HA_rep2-GSM5171855-GSE168880.noXYM	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD4_CentralMemory_HA_rep2-GSM5171855-GSE168880/186550836/Stats/Tcells-Day14_CD4_CentralMemory_HA_rep2-GSM5171855-GSE168880.noXYM.flagstat.txt
Samtools	flagstat	Tcells-Day0_CD8_Naive_rep1-GSM5171834-GSE168880.noXYM	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day0_CD8_Naive_rep1-GSM5171834-GSE168880/186550826/Stats/Tcells-Day0_CD8_Naive_rep1-GSM5171834-GSE168880.noXYM.flagstat.txt
Samtools	flagstat	Tcells-Day0_CD8_Naive_rep1-GSM5171834-GSE168880.chrM	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day0_CD8_Naive_rep1-GSM5171834-GSE168880/186550826/Stats/Tcells-Day0_CD8_Naive_rep1-GSM5171834-GSE168880.chrM.flagstat.txt
Samtools	flagstat	Tcells-Day0_CD8_Naive_rep1-GSM5171834-GSE168880	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day0_CD8_Naive_rep1-GSM5171834-GSE168880/186550826/Stats/Tcells-Day0_CD8_Naive_rep1-GSM5171834-GSE168880.flagstat.txt
Samtools	flagstat	Tcells-Day7_CD4_Naive_CD19_rep1-GSM5171840-GSE168880	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD4_Naive_CD19_rep1-GSM5171840-GSE168880/186550870/Stats/Tcells-Day7_CD4_Naive_CD19_rep1-GSM5171840-GSE168880.flagstat.txt
Samtools	flagstat	Tcells-Day7_CD4_Naive_CD19_rep1-GSM5171840-GSE168880.noXYM	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD4_Naive_CD19_rep1-GSM5171840-GSE168880/186550870/Stats/Tcells-Day7_CD4_Naive_CD19_rep1-GSM5171840-GSE168880.noXYM.flagstat.txt
Samtools	flagstat	Tcells-Day7_CD4_Naive_CD19_rep1-GSM5171840-GSE168880.chrM	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD4_Naive_CD19_rep1-GSM5171840-GSE168880/186550870/Stats/Tcells-Day7_CD4_Naive_CD19_rep1-GSM5171840-GSE168880.chrM.flagstat.txt
