Region	log2FC	log2AveExpr	t.value	p.value	q.value	FPKM.WT_rep1	FPKM.WT_rep2	FPKM.E545K_rep1	FPKM.E545K_rep2	FPKM.H1047R_rep1	FPKM.H1047R_rep2	theAUC	UpRank	DownRank	MADScore	MADScoreGrp1	MADScoreGrp2	Averlog2FPKMGrp1	Averlog2FPKMGrp2	RegionSize	Regulation	Gene_2kb	Gencode_ids	Gene_2-50kb	Gencode_ids.1	Closest_Gene	Gencode_id	Distance	FeatureAssignment	-log2FC	aveEnrichment	PRank_metric	FCRank_metric	FCPRank_metric	FCPERank_metric
chr3:107333781-107333977	-4.2323410293351	-0.540367992019011	-6.33763614551872	6.4963617606201e-05	0.0023141714486932	14.64322	15.67571	1.43126	0.0	3.55271	0.93314	1.0	220552.0	266.0	0.641383943707	0.016018695395	0.523767341937	4.067946887637	1.223021359947	196	Down2	.	.	CCDC54	ENSG00000138483.2	CCDC54	ENSG00000138483.2	43218	Intron	4.2323410293351	6.03934	-4.187329798688908	-4.2323410293351	-17.72220771034855	-15.020137119508425
chr20:32685836-32685949	-4.23164764700196	-1.71060980928981	-6.61714151296519	4.47496772770555e-05	0.001905489408975	13.08426	9.88718	0.0	0.0	3.85139	4.85564	1.0	220146.0	146.0	0.939707669392	0.070163804114	0.0	3.704448990808	0.790956981941	113	Down2	.	.	BAK1P1,C20orf203	ENSG00000175730.8,ENSG00000198547.8	BAK1P1	ENSG00000175730.8	4866	Intron	4.23164764700196	5.279745	-4.349210092354759	-4.23164764700196	-18.404324653630194	-14.685583784913298
chr11:95827770-95827950	-4.21687508027881	-0.921996411119847	-6.3523986711269	6.36808860838388e-05	0.0022909836387196	11.59625	13.44839	0.0	0.80352	10.6384	9.14479	1.0	220434.0	394.0	0.754203402012	0.036345090533	0.380904517067	3.820849565355	1.064425550974	180	Down2	.	.	CEP57,FAM76B	ENSG00000077458.13,ENSG00000166037.11	CEP57	ENSG00000166037.11	2087	Exon	4.21687508027881	7.605225	-4.195990902264037	-4.21687508027881	-17.693969472833817	-16.539654366730094
chr16:81517770-81517872	-4.21492832319301	-1.71060980928981	-6.30824435011808	6.76007548063796e-05	0.0023675427619048	10.23198	15.51737	0.0	0.0	0.0	1.7931	1.0	220375.0	130.0	0.944982934754	0.101903250092	0.0	3.835125561884	0.790956981941	102	Down2	.	.	CMIP,PPIAP51	ENSG00000153815.16,ENSG00000260229.1	CMIP	ENSG00000153815.16	22421	Promoter.Up	4.21492832319301	4.590408333333333	-4.170048454851035	-4.21492832319301	-17.576455341438873	-13.137407837309476
chr3:19103107-19103232	-4.21437616048189	-0.921996411119847	-6.5116049695692	5.14510413053121e-05	0.0020464785030595	18.09015	17.87601	1.12211	0.0	13.92663	4.3895	1.0	220521.0	111.0	0.714839667391	0.002749430778	0.462133065129	4.291471043329	1.149153178171	125	Down2	.	.	KCNH8	ENSG00000183960.9	KCNH8	ENSG00000183960.9	45279	Dis5 (5' distal regions)	4.21437616048189	9.234066666666664	-4.288605831230515	-4.21437616048189	-18.0737981768415	-18.255408069767714
chr19:54846048-54846249	-4.21301311811067	-0.923666844488875	-6.46819039543256	5.45138511282395e-05	0.0021079278878099	11.68279	10.65372	0.69783	0.0	1.29913	0.90993	1.0	219805.0	255.0	0.744767224331	0.023231540591	0.348079044498	3.678867290847	1.033628172084	201	Down2	.	.	FCAR,KIR2DL4,KIR2DS4,KIR3DL1,KIR3DL2	ENSG00000167633.18,ENSG00000186431.19,ENSG00000189013.14,ENSG00000221957.8,ENSG00000240403.5	KIR3DL2	ENSG00000240403.5	4195	Intron	4.21301311811067	4.207233333333333	-4.263493136176955	-4.21301311811067	-17.96215251168831	-12.871804918544044
chr9:10563004-10563265	-4.21134771697284	0.23902318441577	-8.34988918551423	5.47844174689228e-06	0.0006568355679387	18.3274	20.68983	1.07482	0.55415	3.33492	4.90525	1.0	220189.0	76.0	0.765213042628	0.027024558754	0.163171148691	4.396728426295	1.336285448372	261	Down2	.	.	PTPRD,PTPRD-AS2	ENSG00000153707.17,ENSG00000226717.2	PTPRD	ENSG00000153707.17	49458	Intron	4.21134771697284	8.147728333333333	-5.261342951909952	-4.21134771697284	-22.15734462873712	-21.30014916632484
chr6:136579890-136580118	-4.20531500493218	-0.312271366544741	-6.03384025654002	9.85631722309326e-05	0.00289798031976	16.02113	14.29232	1.84557	0.0	4.96289	4.81305	1.0	220600.0	405.0	0.587621011041	0.026973487143	0.588430288581	4.06649746376	1.311465604852	228	Down2	.	.	MAP3K5,MAP7	ENSG00000135525.18,ENSG00000197442.10	MAP3K5	ENSG00000197442.10	4389	Intron	4.20531500493218	6.989159999999999	-4.006285327295935	-4.20531500493218	-16.847691800917225	-15.205060701558684
chrX:128459039-128459157	-4.20396305772796	-0.926468208165845	-6.01434175817493	0.0001012790499324	0.002944740472236	16.21509	22.09253	0.0	1.22571	1.47528	0.0	1.0	220184.0	135.0	0.779563383726	0.069403485723	0.484646031842	4.360260453146	1.175077066521	118	Down2	.	.	.	.	RPL7AP72	ENSG00000235735.1	145758	Intron	4.20396305772796	6.834768333333333	-3.9944803812904977	-4.20396305772796	-16.79264795776435	-15.013066558470303
chr12:23076408-23076606	-4.20273777005029	-0.139655817297241	-7.54291976747258	1.39599622785928e-05	0.0010354187451083	21.96259	17.39827	0.7084	0.73047	0.4396	0.0	1.0	220270.0	77.0	0.793045235971	0.051998018808	0.007691061955	4.402346477408	1.289218290549	198	Down2	.	.	.	.	RPS27P22	ENSG00000241451.2	354179	Intron	4.20273777005029	6.873221666666666	-4.8551157552244	-4.20273777005029	-20.404778362447825	-18.28579271215224
chr1:4668788-4669025	-4.19516277509044	-0.135489963018102	-5.78997255108974	0.0001389924682286	0.0034892396695917	17.61455	15.32095	2.36732	0.0	1.10179	0.0	1.0	220667.0	488.0	0.542743962374	0.03236384196	0.650525397073	4.173312300864	1.409336154836	237	Down2	.	.	AJAP1	ENSG00000196581.10	AJAP1	ENSG00000196581.10	13743	Intron	4.19516277509044	6.067435000000001	-3.857008732806204	-4.19516277509044	-16.180779459067335	-13.741718259745149
chr11:55481442-55481782	-4.19509993920313	0.129122364220759	-5.16435740914404	0.0003487264937637	0.0059054445915204	16.11537	11.77495	2.47524	0.0	0.51201	0.53793	1.0	219751.0	880.0	0.531435595846	0.07549407473	0.661413802068	3.947126491089	1.428023052969	340	Down2	.	.	OR4A13P,OR4A17P,OR4A21P,OR4A50P,OR4C1P	ENSG00000181943.5,ENSG00000181950.3,ENSG00000254576.2,ENSG00000255196.1,ENSG00000255294.2	OR4A50P	ENSG00000255294.2	5499	Dis5 (5' distal regions)	4.19509993920313	5.235916666666666	-3.457515056758543	-4.19509993920313	-14.504621204401673	-11.529727788609422
chr7:19160400-19160551	-4.19095290596976	-1.73446470055949	-5.91608742300078	0.0001162383675707	0.00316247994251	10.94348	6.16584	0.0	0.0	1.7293	0.0	1.0	219975.0	549.0	0.859461554635	0.152561734973	0.0	3.31380144292	0.790956981941	151	Down2	.	.	FERD3L,TWIST1	ENSG00000122691.13,ENSG00000146618.3	FERD3L	ENSG00000146618.3	14980	Dis5 (5' distal regions)	4.19095290596976	3.13977	-3.9346504978154657	-4.19095290596976	-16.489934937795088	-10.173897610198331
chr17:12415127-12415458	-4.18832532285015	1.52731154269524	-10.7415506847562	4.91440749248966e-07	0.0002317142690743	36.26017	38.53559	2.54254	1.31088	0.52593	0.55256	1.0	220408.0	36.0	0.65438986675	0.011742069131	0.196148088466	5.279457870161	1.843959486202	331	Down2	.	.	.	.	LINC00670	ENSG00000179136.7	134307	Dis5 (5' distal regions)	4.18832532285015	13.287945	-6.308528835564036	-4.18832532285015	-26.42217107192322	-30.516808839894324
chr1:35752151-35752267	-4.18782928398877	-1.72662365783215	-6.64234219986284	4.32922845709314e-05	0.0018758967893875	9.74685	12.03934	0.0	0.0	3.75179	3.15338	1.0	220068.0	151.0	0.93752800458	0.053358983172	0.0	3.642972192338	0.790956981941	116	Down2	.	.	C1orf216,CLSPN	ENSG00000092853.14,ENSG00000142686.8	CLSPN	ENSG00000092853.14	3378	Intron	4.18782928398877	4.781893333333333	-4.363589495490388	-4.18782928398877	-18.273967872520423	-13.926044073944306
chr5:45583708-45583871	-4.18782928398877	-1.72662365783215	-6.64234219986284	4.32922845709314e-05	0.0018758967893875	6.93641	8.56787	0.0	0.0	2.66998	1.12206	1.0	218851.0	416.0	0.880938650718	0.056956876689	0.0	3.231295171026	0.790956981941	163	Down2	.	.	.	.	HCN1	ENSG00000164588.7	61390	Intron	4.18782928398877	3.216053333333333	-4.363589495490388	-4.18782928398877	-18.273967872520423	-11.419513923310568
chr16:75976253-75976596	-4.17775604106564	-0.942865293572739	-6.22921241223148	7.52778149475251e-05	0.0025066139260571	7.09974	5.70026	0.40893	0.0	0.7613	1.06645	1.0	216897.0	983.0	0.759683422698	0.061276724251	0.238827239774	3.009666190904	0.942835266157	343	Down2	.	.	.	.	CPHXL	ENSG00000283755.2	249764	Intergenic	4.17775604106564	2.5061133333333334	-4.123332995452277	-4.17775604106564	-17.226279331076032	-9.385324007260287
chr8:5175486-5175740	-4.16309309718669	-0.950900437377165	-6.36642879992731	6.24869432100742e-05	0.0022712432240618	8.56022	8.4307	0.0	0.56942	0.34268	0.72006	1.0	219881.0	863.0	0.704805824737	0.004095927831	0.303876541744	3.34535124547	0.994866788484	254	Down2	.	.	RF00156	ENSG00000206661.1	RF00156	ENSG00000206661.1	47075	Dis5 (5' distal regions)	4.16309309718669	3.103846666666667	-4.204210720003221	-4.16309309718669	-17.502520627563694	-10.732390326614553
chr7:103359883-103360055	-4.15104974139746	-0.960043481093742	-6.04302091487387	9.73115159996002e-05	0.0028760323897617	14.15821	10.82607	0.0	0.84089	0.0	0.0	1.0	220105.0	385.0	0.777388318962	0.066041158414	0.391675523283	3.810894452396	1.074934925794	172	Down2	.	.	DNAJC2,PMPCB,PSMC2,RPS29P16	ENSG00000105819.14,ENSG00000105821.15,ENSG00000161057.12,ENSG00000235354.1	PSMC2	ENSG00000161057.12	5964	Intron	4.15104974139746	4.304195	-4.011835761590484	-4.15104974139746	-16.65332980067926	-12.067327210614405
chr19:31054550-31054759	-4.1474908889325	-0.0121098357139575	-5.63685079256976	0.0001732014186953	0.0039492726973227	19.9744	20.04637	3.35559	0.0	1.2494	0.0	1.0	220963.0	611.0	0.459195033473	0.000755093564	0.733141976642	4.432626369161	1.564694465705	209	Down2	.	.	.	.	LINC01791	ENSG00000267777.2	112699	Dis5 (5' distal regions)	4.1474908889325	7.437626666666667	-3.7614485549917847	-4.1474908889325	-15.600573611016744	-14.449568057048108
chr11:134851664-134852164	-4.1459892710805	1.88156355345465	-11.5511100890287	2.40318607441615e-07	0.0001813292009969	31.13592	31.28302	2.24422	1.15707	1.56675	2.19475	1.0	220391.0	51.0	0.645043331048	0.000909665122	0.193670629717	5.031774063793	1.75465905901	500	Down2	.	.	.	.	LINC02684	ENSG00000255512.2	223735	Intergenic	4.1459892710805	11.596955	-6.619212601246226	-4.1459892710805	-27.443184427767704	-30.194791174759608
chr16:35279712-35279814	-4.14492787420536	-1.75067748664698	-6.70611073696775	3.98273851844278e-05	0.0017926758277455	11.93731	11.86623	0.0	0.0	0.85335	0.0	1.0	220150.0	100.0	0.96677714617	0.0015302074	0.0	3.759727915225	0.790956981941	102	Down2	.	.	AGGF1P8,FGFR3P5,FRG2JP,RARRES2P6	ENSG00000259897.2,ENSG00000260984.1,ENSG00000261010.1,ENSG00000261752.1	AGGF1P8	ENSG00000261752.1	21082	Intron	4.14492787420536	4.1094816666666665	-4.399818205698419	-4.14492787420536	-18.236929122235587	-12.918618317717288
chr3:150922751-150922851	-4.14492787420536	-1.75067748664698	-6.70611073696775	3.98273851844278e-05	0.0017926758277455	12.17606	12.10355	0.0	0.0	11.31539	5.48688	1.0	220183.0	95.0	0.969591252683	0.001523936094	0.0	3.784679128116	0.790956981941	100	Down2	.	.	CLRN1,CLRN1-AS1,MINDY4B	ENSG00000163646.11,ENSG00000214237.10,ENSG00000239265.5	MINDY4B	ENSG00000214237.10	17313	Intron	4.14492787420536	6.846979999999999	-4.399818205698419	-4.14492787420536	-18.236929122235587	-16.316626911451877
chr20:55953267-55953586	-4.14352568408578	-0.584772625497939	-6.1936565957514	7.9031848420164e-05	0.002579257243402	8.45181	9.04775	0.87939	0.0	0.81857	0.57334	1.0	218699.0	672.0	0.641327539198	0.017923241603	0.40213993017	3.380195704369	1.085345820888	319	Down2	.	.	.	.	CBLN4	ENSG00000054803.3	51886	Dis3 (3' distal regions)	4.14352568408578	3.295143333333334	-4.102197860534648	-4.14352568408578	-16.997562196327053	-10.75907716616737
chr2:123670344-123670584	-4.12438768555327	-0.972926056253763	-6.07631584574837	9.29130302282425e-05	0.0028063735291317	9.78433	7.75869	0.0	0.60264	0.36267	1.52413	1.0	219467.0	799.0	0.764177409187	0.061252445409	0.315940657804	3.377040861601	1.005154443129	240	Down2	.	.	.	.	CNTNAP5	ENSG00000155052.14	354704	Dis5 (5' distal regions)	4.12438768555327	3.3387433333333334	-4.031923375786811	-4.12438768555327	-16.629215120189492	-10.59886239018183
chr6:60952496-60952880	-4.12323726164392	0.557389835898449	-8.10902955838404	7.19027996082189e-06	0.0007503914071976	18.11914	14.06262	0.73054	0.7533	26.29377	28.57748	1.0	220009.0	174.0	0.75134515997	0.059108376514	0.007780580414	4.136617839747	1.302324645325	384	Down2	.	.	.	.	RBBP4P3	ENSG00000276290.1	77855	Dis3 (3' distal regions)	4.12323726164392	14.75614166666667	-5.14325419959305	-4.12323726164392	-21.206857361868643	-25.39414873919669
chr14:25833864-25834003	-4.11467401938869	-0.965642668733426	-5.45529468277245	0.0002257932444535	0.0045913388975698	11.88824	19.42462	1.00909	0.0	7.51437	3.94739	1.0	220018.0	165.0	0.838071141321	0.115438211208	0.435703564607	4.075771447034	1.120142147571	139	Down2	.	.	RF00440	ENSG00000212270.1	RF00440	ENSG00000212270.1	27153	Intron	4.11467401938869	7.297285	-3.6462890559471743	-4.11467401938869	-15.00329084568715	-13.78706419282554
chr13:110340975-110341148	-4.1145156354643	-0.184304035867836	-7.20268605186463	2.1164040937167e-05	0.0012867884691319	24.13092	18.29794	0.81077	0.83603	1.50939	2.1144	1.0	220310.0	75.0	0.777250934341	0.060773789953	0.00807264114	4.498614745246	1.348852084413	173	Down2	.	.	COL4A1,COL4A2	ENSG00000134871.18,ENSG00000187498.16	COL4A2	ENSG00000134871.18	33618	Promoter.Down	4.1145156354643	7.949908333333333	-4.674401407092327	-4.1145156354643	-19.232897675917705	-18.30622949388201
chr11:82112531-82112669	-4.11174663637135	-1.76190559211587	-6.10511433081079	8.9280079415775e-05	0.0027486426773841	6.93254	10.79469	0.0	0.0	1.26147	0.0	1.0	219871.0	426.0	0.880839413215	0.116738269322	0.0	3.372025552285	0.790956981941	138	Down2	.	.	.	.	MTND6P25	ENSG00000255316.1	556107	Intron	4.11174663637135	3.164783333333333	-4.049245432095816	-4.11174663637135	-16.649471285262027	-10.315886085565577
chr16:64864303-64864519	-4.09616834954267	-0.183980851473252	-5.71842018303273	0.0001539814826539	0.0036974127416355	17.31384	16.37945	2.59747	0.0	0.40297	1.69348	1.0	220872.0	585.0	0.504540727001	0.012830068996	0.673089405783	4.205431321332	1.448619486642	216	Down2	.	.	.	.	CDH11	ENSG00000140937.14	108430	Intergenic	4.09616834954267	6.397868333333334	-3.8125315029607023	-4.09616834954267	-15.616770874061976	-13.572638598446732
chr2:234464042-234464287	-4.09205493535525	-0.367720093636824	-5.91940235677899	0.0001156968562838	0.0031557552436123	13.13453	12.92059	1.71751	0.0	1.06581	2.98605	1.0	220751.0	600.0	0.553061591696	0.004045861608	0.570204250913	3.874071978053	1.285267738917	245	Down2	.	.	ARL4C,HSPE1P9,LINC01891	ENSG00000188042.8,ENSG00000231682.1,ENSG00000232690.1	HSPE1P9	ENSG00000232690.1	8260	TES (transcription end sites)	4.09205493535525	5.304081666666667	-3.936678441542176	-4.09205493535525	-16.109104445619273	-12.881191586393136
chr1:231629290-231629375	-4.09160910521896	-1.776450859888	-6.58966770217538	4.63987909236696e-05	0.001943768796384	13.30158	14.23947	0.0	0.0	3.07205	2.15172	1.0	220300.0	61.0	0.982708593836	0.016350887744	0.0	3.944252564307	0.790956981941	85	Down2	DISC1	ENSG00000162946.22	.	.	DISC1	ENSG00000162946.22	16	Promoter.Up	4.09160910521896	5.460803333333334	-4.333493336298998	-4.09160910521896	-17.73096079220667	-14.367158540153977
chrX:125953875-125953991	-4.09160910521896	-1.776450859888	-6.58966770217538	4.63987909236696e-05	0.001943768796384	9.74685	10.4341	0.0	0.0	1.50071	0.0	1.0	219823.0	173.0	0.93752800458	0.017433383421	0.0	3.553647224512	0.790956981941	116	Down2	.	.	.	.	DCAF12L2	ENSG00000198354.7	212298	Intergenic	4.09160910521896	3.613610000000001	-4.333493336298998	-4.09160910521896	-17.73096079220667	-11.774082803042386
chr14:64040194-64040298	-4.09132063874928	-1.77843531474416	-6.58207354898091	4.68660591298856e-05	0.0019540039269274	11.70775	10.7428	0.0	0.0	7.53243	8.79307	1.0	220000.0	113.0	0.952279719146	0.021651870761	0.0	3.685372064073	0.790956981941	104	Down2	.	.	SYNE2	ENSG00000054654.16	SYNE2	ENSG00000054654.16	22485	Intron	4.09132063874928	6.462675	-4.3291415638704605	-4.09132063874928	-17.711906228330548	-15.460626035629106
chr13:59127522-59127755	-4.09102133203807	-0.614301359412555	-5.95165725637535	0.0001105665038047	0.0030811208134602	12.69117	10.38931	1.20398	0.0	0.0	0.78496	1.0	219888.0	459.0	0.661655241851	0.050053459546	0.479855488046	3.715557484064	1.169463215652	233	Down2	.	.	.	.	POLR3KP1	ENSG00000232647.1	55720	Intron	4.09102133203807	4.178236666666668	-3.956376422905687	-4.09102133203807	-16.18562034367964	-11.55947701839104
chr22:39658465-39658648	-4.08898977298286	-0.627560701704518	-5.42862942467583	0.0002348523939534	0.0046958239331942	17.58447	11.70163	0.0	1.5807	2.85382	0.0	1.0	219852.0	552.0	0.689658330133	0.097081801666	0.54935318535	4.000230251041	1.256551646379	183	Down2	.	.	CACNA1I	ENSG00000100346.17	CACNA1I	ENSG00000100346.17	15668	Intron	4.08898977298286	5.620103333333333	-3.62920500850414	-4.08898977298286	-14.839782163831602	-12.181454349085158
chr1:236568595-236568832	-4.08475668953942	-0.0435111295712236	-5.54485433918882	0.0001979937429188	0.0042602720190934	16.88061	16.89233	2.95915	0.0	5.50895	0.77171	1.0	221004.0	807.0	0.458267154524	0.000115036856	0.704102570551	4.208974207269	1.506328443828	237	Down2	.	.	HEATR1,LGALS8,LGALS8-AS1	ENSG00000116977.18,ENSG00000119285.11,ENSG00000223776.5	HEATR1	ENSG00000119285.11	5943	Intron	4.08475668953942	7.168791666666667	-3.7033485342777417	-4.08475668953942	-15.127277699087012	-13.798464650682426
chr6:69476097-69476227	-4.08395978384285	-1.77843531474416	-6.44459334263138	5.62601777048326e-05	0.0021454075884525	8.02817	10.02661	0.0	0.0	0.66955	0.0	1.0	219463.0	267.0	0.906214327452	0.058272892325	0.0	3.412214611185	0.790956981941	130	Down2	.	.	.	.	LMBRD1	ENSG00000168216.13	222897	Intergenic	4.08395978384285	3.120721666666667	-4.249798900395021	-4.08395978384285	-17.35600779863283	-10.673481064110824
chrX:87070831-87070975	-4.08395978384285	-1.77843531474416	-6.44459334263138	5.62601777048326e-05	0.0021454075884525	7.24765	9.0518	0.0	0.0	0.0	0.0	1.0	219065.0	367.0	0.888683328778	0.059400210713	0.0	3.28979564203	0.790956981941	144	Down2	.	.	.	.	RF00279	ENSG00000200422.1	75759	Intergenic	4.08395978384285	2.716575	-4.249798900395021	-4.08395978384285	-17.35600779863283	-9.895404640144534
chr18:77487113-77487290	-4.08312264949391	-0.990963502692722	-5.96293180982913	0.0001088310651559	0.0030544708301058	13.26689	9.99424	0.79245	0.0	0.0	0.0	1.0	219711.0	274.0	0.780712578713	0.070757683274	0.377391501502	3.719890054586	1.06104216808	177	Down2	.	.	BDP1P	ENSG00000264736.1	BDP1P	ENSG00000264736.1	49872	Intron	4.08312264949391	4.00893	-3.96324712026209	-4.08312264949391	-16.182424082283653	-11.323569731790007
chrX:112614742-112614931	-4.07538464158499	-0.984629882041751	-5.26383404128282	0.0003001585299562	0.0053898652619137	8.28303	14.28583	0.74213	0.0	0.46054	1.93541	1.0	220046.0	486.0	0.810509925361	0.137296555678	0.362134897997	3.653589317984	1.046594685841	189	Down2	.	.	RF00019	ENSG00000200436.1	RF00019	ENSG00000200436.1	46727	Dis5 (5' distal regions)	4.07538464158499	4.284490000000001	-3.5226493102782213	-4.07538464158499	-14.35615089679782	-10.379541321203249
chr8:91844755-91844988	-4.07225426926128	-0.990963502692722	-5.57293718458523	0.0001900469661577	0.00416006394995	7.09213	10.7889	0.0	0.62075	1.12071	0.0	1.0	219042.0	783.0	0.795744121655	0.110390879508	0.32234274815	3.384841296953	1.010700704139	233	Down2	.	.	.	.	PRR13P7	ENSG00000271202.1	65179	Intron	4.07225426926128	3.270415	-3.7211390589284727	-4.07225426926128	-15.153424419236377	-9.553780735002288
chr8:36490289-36490458	-4.07060477129693	0.533403345739164	-9.1219361644753	2.38196033749203e-06	0.0004530948940798	36.02385	34.15658	1.65992	1.71164	1.54511	2.16445	1.0	220412.0	38.0	0.727033479203	0.010482917314	0.009446127673	5.191935225228	1.766636842511	169	Down2	.	.	.	.	RPL23P10	ENSG00000244708.1	91133	Intron	4.07060477129693	12.876925	-5.623065474319136	-4.07060477129693	-22.889277149078502	-26.14626658069119
chr7:94059833-94060037	-4.06965714132829	-0.383097502951969	-5.37767430254724	0.0002532579632137	0.0048897753165317	18.3323	12.77901	2.0627	0.0	0.42667	0.0	1.0	219968.0	434.0	0.617153390993	0.084861735372	0.616403924603	4.083220636229	1.353819134875	204	Down2	.	.	.	.	BET1	ENSG00000105829.13	55452	Promoter.Up	4.06965714132829	5.600113333333334	-3.5964368901911903	-4.06965714132829	-14.636265073503084	-11.995171430182712
chrX:126655189-126655336	-4.06965539718854	-0.996043498787621	-6.15466189710873	8.33808302049015e-05	0.0026568367266345	13.0162	14.56733	0.0	0.9839	1.18424	0.0	1.0	220630.0	375.0	0.720510317703	0.02704396279	0.429735022097	3.945085211919	1.113792220311	147	Down2	.	.	.	.	MTCYBP38	ENSG00000226414.1	73769	Intergenic	4.06965539718854	4.958611666666666	-4.078933785011921	-4.06965539718854	-16.599854892948446	-12.86729589218035
chr10:3714613-3714826	-4.06802142459574	-0.201860953950764	-7.47634274558941	1.51282173733557e-05	0.0010843085804941	15.10779	18.35858	0.65851	0.67903	0.81729	0.0	1.0	220129.0	118.0	0.782045617921	0.044965027804	0.007473345967	4.191448741259	1.25923887851	213	Down2	.	.	.	.	KLF6	ENSG00000067082.15	65391	Dis5 (5' distal regions)	4.06802142459574	5.936866666666666	-4.820212243855596	-4.06802142459574	-19.60872667910327	-16.494142164132953
chr16:8374716-8374868	-4.06156994377571	-1.00015964914205	-6.1499591702683	8.39223916258894e-05	0.0026647605737324	14.30458	12.25056	0.92279	0.0	1.14528	0.0	1.0	220138.0	205.0	0.738666508923	0.037654026299	0.41378911975	3.894946071693	1.097175228187	152	Down2	.	.	.	.	LINC02152	ENSG00000261319.1	76224	Intron	4.06156994377571	4.770535	-4.076122148085156	-4.06156994377571	-16.555455203821154	-12.602278704505425
chrX:145795380-145795556	-4.05547058033616	-1.00432331743309	-5.9980387109061	0.0001036113319043	0.0029748306318111	12.84811	10.05103	0.79695	0.0	0.0	0.0	1.0	219693.0	281.0	0.766018496881	0.061514604528	0.378722022023	3.702959379831	1.062321057963	176	Down2	.	.	SLITRK2	ENSG00000185985.9	SLITRK2	ENSG00000185985.9	22277	Promoter.Up	4.05547058033616	3.9493483333333335	-3.9845927434868007	-4.05547058033616	-16.15939864583167	-11.223478339901256
chr13:23419374-23419559	-4.0497394217108	-0.63250574931599	-6.06245846996528	9.47172650143201e-05	0.0028341434006485	14.10354	14.09145	1.51636	0.0	8.93939	4.94313	1.0	220633.0	376.0	0.597074535274	0.000251927199	0.538490864255	3.975003766899	1.242094559863	185	Down2	SACS-AS1	ENSG00000229558.2	.	.	SACS-AS1	ENSG00000229558.2	403	Promoter.Down	4.0497394217108	7.265644999999999	-4.023570850806308	-4.0497394217108	-16.294413490556767	-14.946486631767083
chr16:17837040-17837335	-4.04580793054643	1.33357123715662	-10.3616327316583	6.98521123310907e-07	0.0002640143544277	36.26284	33.4544	2.37735	1.47085	0.88517	1.23997	1.0	220369.0	43.0	0.664153315825	0.015880936481	0.143089381863	5.182236676564	1.852446071455	295	Down2	.	.	.	.	RPL7P47	ENSG00000228071.4	95386	Dis3 (3' distal regions)	4.04580793054643	12.615096666666668	-6.155820456266109	-4.04580793054643	-24.905267220981365	-28.2430892938912
chr10:9579538-9579643	-4.03800156930682	-1.80420868798519	-6.50116836775045	5.21700657948495e-05	0.0020611546002956	10.76794	10.64048	0.0	0.0	4.14483	1.74187	1.0	219954.0	133.0	0.950852448722	0.003068591637	0.0	3.627187752642	0.790956981941	105	Down2	.	.	.	.	HSP90AB7P	ENSG00000235838.1	144773	Intergenic	4.03800156930682	4.5491866666666665	-4.28257861556204	-4.03800156930682	-17.293059170319346	-12.870001910918146
chr14:46054633-46054779	-4.03800156930682	-1.80420868798519	-6.50116836775045	5.21700657948495e-05	0.0020611546002956	7.74407	7.6524	0.0	0.0	4.17322	2.50542	1.0	219012.0	431.0	0.898053711094	0.003268893795	0.0	3.228410792602	0.790956981941	146	Down2	.	.	LINC00871	ENSG00000258700.6	LINC00871	ENSG00000258700.6	9380	Intron	4.03800156930682	3.679185	-4.28257861556204	-4.03800156930682	-17.293059170319346	-11.589293201990822
chr6:69026859-69026965	-4.03800156930682	-1.80420868798519	-6.50116836775045	5.21700657948495e-05	0.0020611546002956	10.66636	10.5401	0.0	0.0	0.82115	3.45087	1.0	219927.0	138.0	0.949433022425	0.003074466244	0.0	3.615435514071	0.790956981941	106	Down2	.	.	.	.	ADGRB3	ENSG00000135298.14	205442	Intron	4.03800156930682	4.246413333333333	-4.28257861556204	-4.03800156930682	-17.293059170319346	-12.448624859752393
chr5:6085617-6085771	-4.02927242186898	-1.01244058419451	-6.08996466155621	9.11718739079358e-05	0.0027770053281753	11.8598	13.90518	0.9108	0.0	0.0	0.0	1.0	220086.0	220.0	0.736754695632	0.038800656133	0.41061586283	3.856333282006	1.093927401316	154	Down2	.	.	.	.	HMGB3P3	ENSG00000250730.2	204087	Dis5 (5' distal regions)	4.02927242186898	4.445963333333334	-4.040139118804513	-4.02927242186898	-16.278821131913066	-11.982428592474523
chrX:148418021-148418265	-4.02675462716116	-1.01819709558101	-6.02177816425752	0.0001002339276859	0.0029261093764412	8.91105	7.24992	0.57485	0.0	9.27491	8.99488	1.0	218367.0	605.0	0.748499812797	0.055311589912	0.305650959436	3.280514406986	0.996366691343	244	Down2	.	.	RPL7L1P11	ENSG00000176970.8	RPL7L1P11	ENSG00000176970.8	46444	Dis5 (5' distal regions)	4.02675462716116	5.834268333333334	-3.9989852513952537	-4.02675462716116	-16.10293236500507	-13.440989247809709
chr5:113122093-113122384	-4.02214838040907	0.940528497979944	-7.42308866005142	1.61385933351048e-05	0.0011195673079766	26.00189	27.51534	3.37404	0.49702	14.05824	13.19867	1.0	220682.0	230.0	0.523461477705	0.011739633033	0.504905122587	4.82192514461	1.74826335765	291	Down2	MCC	ENSG00000171444.18	.	.	MCC	ENSG00000171444.18	446	Promoter.Down	4.02214838040907	14.10753333333333	-4.7921343217468415	-4.02214838040907	-19.274675300916776	-22.7285730081165
