Region	log2FC	log2AveExpr	t.value	p.value	q.value	FPKM.WT_rep1	FPKM.WT_rep2	FPKM.E545K_rep1	FPKM.E545K_rep2	FPKM.H1047R_rep1	FPKM.H1047R_rep2	theAUC	UpRank	DownRank	MADScore	MADScoreGrp1	MADScoreGrp2	Averlog2FPKMGrp1	Averlog2FPKMGrp2	RegionSize	Regulation	Gene_2kb	Gencode_ids	Gene_2-50kb	Gencode_ids.1	Closest_Gene	Gencode_id	Distance	FeatureAssignment	-log2FC	aveEnrichment	PRank_metric	FCRank_metric	FCPRank_metric	FCPERank_metric
chr4:118088449-118088626	-4.82205312061179	-0.75101015338359	-6.91990158855506	1.40285954111816e-08	9.21578571949811e-07	17.20371	17.89067	0.0	0.8178	0.49174	0.0	1.0	223592.0	73.0	0.86379073337	0.00890338785	0.27803334008	4.28604009954	0.97352256246	177	Down2	.	.	.	.	NDST3	ENSG00000164100.9	53963	Intron	4.82205312061179	6.06732	-7.85298580977777	-4.82205312061179	-37.867514730159	-32.15916698654392
chr11:114924132-114924338	-4.82138701402424	-0.0567601358895297	-7.40033688079515	2.7521491483849303e-09	2.53056898548333e-07	24.4956	27.57932	6.8069	12.64814	1.26753	0.0	1.0	223842.0	60.0	0.77363715514	0.02473248936	0.4983852859	4.81105616537	1.19148068467	206	Down2	.	.	.	.	RF01293	ENSG00000252870.1	204035	Intergenic	4.82138701402424	12.132915	-8.560328033893882	-4.82138701402424	-41.27265441840362	-46.15773257353829
chr3:194598862-194599060	-4.81564983430056	-0.843107004878595	-6.59148573685023	4.29281128807273e-08	2.23624517835042e-06	14.93967	12.70046	2.12458	4.38639	0.0	0.92156	1.0	223891.0	604.0	0.7474510392	0.038894923	0.41875726766	3.97213005404	1.10229903892	198	Down2	.	.	LSG1,RPL23AP93,TMEM44,TMEM44-AS1	ENSG00000041802.11,ENSG00000145014.17,ENSG00000231770.6,ENSG00000232873.1	TMEM44	ENSG00000145014.17	8917	Intron	4.81564983430056	5.845443333333333	-7.3672582026806035	-4.81564983430056	-35.478135742988286	-29.63849064500214
chrX:126832845-126833051	-4.81310727086184	-1.555163259545	-6.13650517024989	2.02525530114523e-07	7.68408460617559e-06	6.33507	11.303	0.68069	0.0	0.0	0.0	1.0	222783.0	672.0	0.86827123193	0.15247919303	0.0	3.37375670729	0.79095698194	206	Down2	.	.	PRR32	ENSG00000183631.5	PRR32	ENSG00000183631.5	13116	Dis3 (3' distal regions)	4.81310727086184	3.053126666666666	-6.693520222380243	-4.81310727086184	-32.216630849999106	-19.58095174567065
chr12:5789425-5789641	-4.81262452612203	-0.0363397777421151	-7.70303955488836	9.9313146410981e-10	1.10885265824241e-07	20.54205	24.57775	21.42284	17.42372	0.40295	0.84476	1.0	223719.0	98.0	0.85038785715	0.03862695586	0.16477436661	4.61507564492	1.23375222906	216	Down2	.	.	ANO2	ENSG00000047617.15	ANO2	ENSG00000047617.15	48303	Intron	4.81262452612203	14.202345	-9.00299325869654	-4.81262452612203	-43.32802616531426	-51.20985271422826
chr7:71645946-71646144	-4.81196420179569	-0.759954784392686	-6.80263981696607	2.09075917223209e-08	1.26262711301744e-06	17.57608	13.64124	2.83277	2.92426	0.43958	0.0	1.0	223594.0	127.0	0.92416530401	0.05918721224	0.25622347777	4.12380566368	0.95620945132	198	Down2	.	.	.	.	CALN1	ENSG00000183166.11	164351	Intron	4.81196420179569	6.235654999999999	-7.679695989274228	-4.81196420179569	-36.95442218106152	-31.761507371556693
chrX:112968849-112969012	-4.80063108829149	-0.0709190506921104	-7.24413168055905	4.667612141093321e-09	3.84759260356349e-07	36.29515	28.56955	2.58078	1.77608	1.60191	0.0	1.0	223867.0	38.0	0.78099952622	0.04762768549	0.55801056699	5.10322464458	1.26831735207	163	Down2	.	.	.	.	AMOT	ENSG00000126016.15	128035	Intron	4.80063108829149	11.803911666666666	-8.330905239169356	-4.80063108829149	-39.993602684766856	-44.28662275242292
chr9:10704841-10704988	-4.79821723677662	-1.56911756320347	-6.36649308158624	9.24581684702817e-08	4.12361263118669e-06	11.24511	12.03808	0.95389	0.0	0.0	0.0	1.0	223385.0	199.0	0.96202016671	0.0169139654	0.0	3.75716233644	0.79095698194	147	Down2	.	.	.	.	PTPRD-AS2	ENSG00000226717.2	91639	Intergenic	4.79821723677662	4.039513333333334	-7.034054713873585	-4.79821723677662	-33.75092257253807	-23.70626320643574
chrX:138184094-138184282	-4.79821723677662	-1.56911756320347	-6.36649308158624	9.24581684702817e-08	4.12361263118669e-06	8.79272	9.41275	0.0	2.30986	0.0	0.0	1.0	222959.0	494.0	0.92450739852	0.0177702907	0.0	3.45285962583	0.79095698194	188	Down2	.	.	.	.	MAGEA13P	ENSG00000183981.8	298464	Intergenic	4.79821723677662	3.4192216666666666	-7.034054713873585	-4.79821723677662	-33.75092257253807	-21.78101566164629
chr11:116352609-116352812	-4.79531591727862	-0.850209378672859	-6.58874592460752	4.33309490805418e-08	2.25207451749351e-06	12.85738	13.76405	3.45375	1.42612	0.0	0.89886	1.0	224053.0	692.0	0.72087723341	0.01644592209	0.41268591665	3.92711390754	1.09604391574	203	Down2	.	.	.	.	LINC02151	ENSG00000236437.1	147818	Intergenic	4.79531591727862	5.400026666666666	-7.3632017984817075	-4.79531591727862	-35.30887878639389	-28.46537487482889
chrX:145610344-145610560	-4.79481626917944	-0.759954784392686	-6.64227218990454	3.61043321159387e-08	1.95266962712214e-06	11.68077	17.24754	9.73765	13.40286	0.40295	0.0	1.0	223788.0	227.0	0.90660945409	0.09266434078	0.24009299423	4.01283419442	0.94379574198	216	Down2	.	.	.	.	SLITRK2	ENSG00000185985.9	207273	Dis5 (5' distal regions)	4.79481626917944	8.745295	-7.442440684488572	-4.79481626917944	-35.68513567638877	-35.28528338101679
chr13:59127522-59127755	-4.78992268237438	-0.85646681961896	-6.53649924617685	5.17796898234629e-08	2.61091592409219e-06	12.69551	10.39294	1.20362	0.0	0.0	0.78313	1.0	223692.0	852.0	0.75805766401	0.04978878209	0.37971673631	3.74177220078	1.06327918832	233	Down2	.	.	.	.	POLR3KP1	ENSG00000232647.1	55720	Intron	4.78992268237438	4.179200000000001	-7.285840555453135	-4.78992268237438	-34.89861293672812	-24.92677687630882
chr8:5414619-5414912	-4.78992268237438	-0.85646681961896	-6.53649924617685	5.17796898234629e-08	2.61091592409219e-06	10.09575	8.26469	3.35002	0.49403	0.0	0.62276	1.0	223301.0	1157.0	0.7582594474	0.05212649217	0.32756285809	3.45863864368	1.0152684956	293	Down2	.	.	.	.	RPL23AP54	ENSG00000240486.2	61637	Dis3 (3' distal regions)	4.78992268237438	3.8045416666666663	-7.285840555453135	-4.78992268237438	-34.89861293672812	-23.78870805232211
chrX:145484874-145485060	-4.789372163298	-0.354083044053006	-7.14899926193308	6.44321511004499e-09	4.96941947539418e-07	21.51653	23.53455	1.50777	1.55646	0.93588	0.0	1.0	223778.0	65.0	0.80735056904	0.01930185013	0.4225267862	4.61678463488	1.10621870844	186	Down2	.	.	.	.	SPANXN1	ENSG00000203923.4	238046	Intergenic	4.789372163298	8.175198333333332	-8.190897369267333	-4.789372163298	-39.22925585279978	-37.76268820120933
chrX:126866735-126866882	-4.78522254612061	-1.57293172972283	-6.29020856090863	1.19929076005824e-07	5.08260983079314e-06	10.06141	13.30525	3.81557	0.9847	0.0	0.0	1.0	223296.0	230.0	0.94553819735	0.06939663374	0.0	3.75164150834	0.79095698194	147	Down2	.	.	PRR32	ENSG00000183631.5	PRR32	ENSG00000183631.5	47006	Dis3 (3' distal regions)	4.78522254612061	4.694488333333333	-6.921075512330435	-4.78522254612061	-33.11888658500685	-25.01981877849232
chrX:146456170-146456327	-4.78522254612061	-1.57293172972283	-6.29020856090863	1.19929076005824e-07	5.08260983079314e-06	9.42056	12.45778	1.78627	0.0	0.0	0.0	1.0	223101.0	270.0	0.93541651728	0.07033710494	0.0	3.66933695478	0.79095698194	157	Down2	.	.	.	.	ELL2P4	ENSG00000226388.1	97402	Dis5 (5' distal regions)	4.78522254612061	3.944101666666667	-6.921075512330435	-4.78522254612061	-33.11888658500685	-22.987401637821375
chr7:158740031-158740532	-4.78390791209146	2.2614205254447	-13.9828312503693	6.5620932237959895e-18	5.75992780482711e-14	46.36613	48.89213	4.19827	5.48956	1.38981	2.18525	1.0	223878.0	36.0	0.72316110911	0.0097050736	0.13469149153	5.64324972214	1.81500930598	501	Down2	.	.	ESYT2,NCAPG2	ENSG00000117868.16,ENSG00000146918.19	ESYT2	ENSG00000117868.16	3685	Intron	4.78390791209146	18.08685833333333	-15.65364702554936	-4.78390791209146	-74.88560585861254	-95.90857523912824
chr11:56271068-56271345	-4.7678109176952	-0.584730699528015	-6.60461948764054	4.10485090518284e-08	2.15802063816658e-06	12.24933	9.75078	2.53109	2.09027	0.0	1.31746	1.0	223915.0	1538.0	0.63464717034	0.05733046954	0.50820443295	3.67973709749	1.20348743476	277	Down2	.	.	OR5T1,OR5T2,OR5T3,OR8H1,OR8I1P,OR8K3	ENSG00000172489.6,ENSG00000181693.8,ENSG00000181698.4,ENSG00000181718.6,ENSG00000255461.1,ENSG00000280314.3	OR5T1	ENSG00000181698.4	2810	Dis5 (5' distal regions)	4.7678109176952	4.656488333333333	-7.386702612535354	-4.7678109176952	-35.21840136181371	-26.503498616969814
chr21:21612560-21612784	-4.76696522557437	-0.863035563038138	-6.51635181339839	5.54619365820353e-08	2.75476046617284e-06	10.8752	12.88946	1.87798	1.29242	0.0	0.81459	1.0	223737.0	798.0	0.7471716242	0.04201663257	0.38903094965	3.77961203477	1.07233541499	224	Down2	.	.	.	.	AF241725.1	ENSG00000237527.1	73545	Intron	4.76696522557437	4.6249416666666665	-7.256004970095193	-4.76696522557437	-34.58912336903858	-25.94592483769022
chr11:55966483-55966613	-4.76161646732198	-1.58810477651179	-6.31460828982022	1.1035437642296e-07	4.75902205671178e-06	12.71562	12.89585	1.07863	0.0	0.0	0.0	1.0	223506.0	150.0	0.97934994678	0.0034244742	0.0	3.87839945416	0.79095698194	130	Down2	OR10AG1	ENSG00000174970.5	.	.	OR10AG1	ENSG00000174970.5	1901	Promoter.Down	4.76161646732198	4.44835	-6.957210438953132	-4.76161646732198	-33.12756779274362	-24.390668658476415
chr5:5979480-5979612	-4.75887507065845	-1.58810477651179	-6.29941183353723	1.16223803032268e-07	4.95965737782629e-06	11.86386	13.40604	1.06229	1.0966	0.0	0.0	1.0	223423.0	153.0	0.96968475288	0.02982629226	0.0	3.85926123411	0.79095698194	132	Down2	.	.	.	.	HMGB3P3	ENSG00000250730.2	310246	Dis3 (3' distal regions)	4.75887507065845	4.571465	-6.934704917841437	-4.75887507065845	-33.00139435588817	-24.618030565318453
chrX:128457808-128457947	-4.75887507065845	-1.58810477651179	-6.29941183353723	1.16223803032268e-07	4.95965737782629e-06	11.2664	12.73092	1.00879	2.08275	0.0	0.0	1.0	223345.0	179.0	0.9622937994	0.0301500736	0.0	3.79381971011	0.79095698194	139	Down2	.	.	.	.	RPL7AP72	ENSG00000235735.1	144527	Intron	4.75887507065845	4.514810000000001	-6.934704917841437	-4.75887507065845	-33.00139435588817	-24.47154225348348
chr2:78418116-78418343	-4.75241574589472	-0.783821286703153	-6.75779724997273	2.43567566812045e-08	1.42200714748387e-06	11.88128	14.36029	1.85316	0.0	0.38342	0.0	1.0	223434.0	197.0	0.89625845103	0.04590118274	0.23120225979	3.90435152168	0.93709040998	227	Down2	.	.	CYCSP6	ENSG00000214429.3	CYCSP6	ENSG00000214429.3	5023	Dis5 (5' distal regions)	4.75241574589472	4.746358333333334	-7.61338054236234	-4.75241574589472	-36.18194956901127	-27.476308532980987
chr1:220748067-220748354	-4.74832277516873	0.461116355354394	-8.48809382751859	7.31013262292873e-11	1.37195438882149e-08	21.52305	22.71627	4.39721	2.01743	0.30327	1.90734	1.0	224090.0	459.0	0.63552532974	0.0116625694	0.43263858485	4.59321559807	1.44993170886	287	Down2	MARC2	ENSG00000117791.16	.	.	MARC2	ENSG00000117791.16	0	Promoter.Up	4.74832277516873	8.810761666666666	-10.136074743851491	-4.74832277516873	-48.12935455704259	-47.73001209093128
chr12:114055803-114055989	-4.74553772095134	-1.60030632095545	-6.21685027222211	1.54010126887848e-07	6.18761294456878e-06	10.29051	7.51103	11.30824	13.22992	0.0	0.0	1.0	222381.0	464.0	0.89839861189	0.08255866007	0.0	3.41375664006	0.79095698194	186	Down2	.	.	GLULP5,HAUS8P1	ENSG00000257300.1,ENSG00000257915.1	HAUS8P1	ENSG00000257300.1	41694	Dis5 (5' distal regions)	4.74553772095134	7.056616666666667	-6.812450721326448	-4.74553772095134	-32.32874187017682	-29.29477674718003
chrX:146242020-146242144	-4.74126010829073	-1.59415395411945	-6.19902602180505	1.63658199484107e-07	6.48934214079904e-06	11.22602	15.77315	1.13082	0.0	0.0	0.0	1.0	223561.0	166.0	0.96177415173	0.08199625537	0.0	3.92949489933	0.79095698194	124	Down2	.	.	.	.	ELL2P4	ENSG00000226388.1	311585	Intergenic	4.74126010829073	4.688331666666667	-6.786062231104553	-4.74126010829073	-32.1744861487144	-24.29125155012726
chrX:112830609-112830820	-4.73738595782155	-0.383766330072671	-6.99690667511559	1.07976326151612e-08	7.47181116596191e-07	21.02883	17.21484	0.0	0.0	0.825	0.0	1.0	223658.0	91.0	0.8352033933	0.0446961643	0.39205111211	4.3936052331	1.07530513712	211	Down2	.	.	AMOT	ENSG00000126016.15	AMOT	ENSG00000126016.15	5482	Intron	4.73738595782155	6.511444999999999	-7.966671453297686	-4.73738595782155	-37.741197473430255	-33.05085322932805
chr2:58024001-58024116	-4.72615139871367	-1.60030632095545	-6.11558232253124	2.17491170134597e-07	8.14091887397201e-06	11.34804	17.81746	4.87729	1.2587	0.0	0.0	1.0	223674.0	164.0	0.96333633258	0.10718089656	0.0	4.01604915376	0.79095698194	115	Down2	.	.	VRK2	ENSG00000028116.17	VRK2	ENSG00000028116.17	22527	Intron	4.72615139871367	5.883581666666667	-6.662558370156069	-4.72615139871367	-31.488259560124572	-26.381319470701616
chr9:102778771-102779039	-4.71723801788749	0.0919531766711713	-7.38815923799466	2.8677098592962103e-09	2.60962342534757e-07	23.6982	19.80893	12.034	14.043	1.29906	0.0	1.0	223786.0	107.0	0.75406997927	0.03891511493	0.50462759499	4.56635634086	1.19908579773	268	Down2	.	.	.	.	ZYG11AP1	ENSG00000232242.2	166617	Intergenic	4.71723801788749	11.813865	-8.542464790549834	-4.71723801788749	-40.29683967644697	-44.63600918306782
chr10:131108081-131108256	-4.71197685240983	-0.394199212101318	-7.0433238347037	9.222533175023681e-09	6.62701150379213e-07	22.869	22.35281	2.40381	2.48144	0.99471	0.0	1.0	223826.0	72.0	0.77912449183	0.00491052909	0.43752677389	4.62302838326	1.12209632027	175	Down2	.	.	TCERG1L-AS1	ENSG00000230098.1	TCERG1L-AS1	ENSG00000230098.1	12863	Intron	4.71197685240983	8.516961666666667	-8.035149773867078	-4.71197685240983	-37.86143974010775	-37.0473551793061
chrX:112457930-112458079	-4.69912721190639	-1.62436014977028	-6.11687114766741	2.16538207367169e-07	8.11589753173152e-06	12.84588	8.7511	0.94109	2.91445	0.0	0.0	1.0	223024.0	299.0	0.92374551065	0.09696642223	0.0	3.64407831341	0.79095698194	149	Down2	.	.	RTL4	ENSG00000187823.3	RTL4	ENSG00000187823.3	3430	TES (transcription end sites)	4.69912721190639	4.242086666666666	-6.664465462891518	-4.69912721190639	-31.317171009483847	-22.53283597317331
chrX:147174722-147174874	-4.69014038519594	-0.900913599422781	-6.3848645443141	8.68430628072775e-08	3.92923538157979e-06	14.88186	18.38225	0.0	0.95231	0.0	1.20045	1.0	223758.0	478.0	0.73424515069	0.04864072313	0.4846056595	4.20941811198	1.17502953056	152	Down2	.	.	.	.	Z99497.2	ENSG00000271660.1	210238	Dis5 (5' distal regions)	4.69014038519594	5.902811666666668	-7.061264868119008	-4.69014038519594	-33.11832352853024	-27.787135326485693
chr5:43009445-43009650	-4.68864966765012	-0.0983121407747459	-7.50855409314116	1.9103271207234103e-09	1.88486435153538e-07	19.94671	23.62492	8.20813	14.82814	0.42457	0.89009	1.0	223706.0	123.0	0.83245282482	0.0367233643	0.16846103244	4.56887727079	1.25380438462	205	Down2	.	.	ANXA2R,PRELID3BP7	ENSG00000177721.4,ENSG00000250711.1	ANXA2R	ENSG00000177721.4	30695	Promoter.Up	4.68864966765012	11.320426666666668	-8.718892258636679	-4.68864966765012	-40.87983129073407	-44.58459658241216
chr2:191833019-191833157	-4.68205106437584	-1.62936958807942	-6.18656357970533	1.7076028936525e-07	6.71440402447783e-06	11.97848	10.79846	15.24154	25.17407	0.0	0.0	1.0	223265.0	210.0	0.95610376929	0.02586180255	0.0	3.72871452819	0.79095698194	138	Down2	.	.	CAVIN2,DNAJB1P1	ENSG00000168497.5,ENSG00000213946.3	CAVIN2	ENSG00000168497.5	13931	TES (transcription end sites)	4.68205106437584	10.532091666666666	-6.767613117925102	-4.68205106437584	-31.68631020206512	-33.64794901476931
chr5:138139342-138139497	-4.68205106437584	-1.62936958807942	-6.18656357970533	1.7076028936525e-07	6.71440402447783e-06	10.66471	9.61411	3.61864	1.86775	0.0	0.0	1.0	223028.0	309.0	0.93857414417	0.02647908418	0.0	3.58414776543	0.79095698194	155	Down2	NME5	ENSG00000112981.5	.	.	NME5	ENSG00000112981.5	0	Promoter.Up	4.68205106437584	4.294201666666667	-6.767613117925102	-4.68205106437584	-31.68631020206512	-22.934566547012054
chr14:64124156-64124320	-4.68190665111194	-1.63444958417432	-6.02373020970106	2.97377672036119e-07	1.0437809932185e-05	12.20145	7.38279	4.27507	0.0	0.0	0.0	1.0	222871.0	469.0	0.89544278704	0.12958467687	0.0	3.5102609985	0.79095698194	164	Down2	.	.	SYNE2	ENSG00000054654.16	SYNE2	ENSG00000054654.16	4726	Intron	4.68190665111194	3.976551666666667	-6.526691642658491	-4.68190665111194	-30.557361011519504	-21.2962963018549
chr6:28489878-28490142	-4.677891151567	0.578836321697637	-8.51877634655987	6.609198511193269e-11	1.26431806926152e-08	26.36413	23.63697	1.06229	3.28979	0.32969	2.76468	1.0	224130.0	605.0	0.5725073044	0.02297904718	0.52139987781	4.75645329654	1.61287474085	264	Down2	Z98745.1,Z98745.2	ENSG00000286819.1,ENSG00000287804.1	.	.	Z98745.1	ENSG00000286819.1	0	Promoter.Up	4.677891151567	9.574591666666665	-10.179851203641585	-4.677891151567	-47.62023586978364	-48.775674523661735
chr11:115679027-115679206	-4.67636034919888	-1.62436014977028	-6.00336279561524	3.18728656901974e-07	1.09994401772566e-05	6.8046	11.44697	2.35009	4.85199	0.0	0.0	1.0	222837.0	577.0	0.88116696888	0.13601124236	0.0	3.42262453187	0.79095698194	179	Down2	.	.	.	.	RF01210	ENSG00000239153.1	51843	Intron	4.67636034919888	4.242275	-6.496578887342428	-4.67636034919888	-30.38034391421071	-21.85925896156692
chr6:131946921-131947095	-4.66910813101426	0.775236414051908	-9.13695546448683	8.85945376988472e-12	2.58883221639152e-09	51.50096	48.17417	43.51724	33.27607	2.00085	1.04867	1.0	223874.0	14.0	0.75268051596	0.01210083908	0.18714709989	5.70614610927	1.69582387445	174	Down2	.	.	CCN2	ENSG00000118523.6	CCN2	ENSG00000118523.6	4277	TES (transcription end sites)	4.66910813101426	29.91966	-11.052593053737985	-4.66910813101426	-51.60575209599976	-76.90468299188909
chr5:15993051-15993263	-4.66546102013008	0.297928484405543	-8.26884765530541	1.50631611528707e-10	2.4294483737277e-08	27.49579	28.99539	1.98428	2.04836	0.82111	0.8607	1.0	223783.0	45.0	0.83503785365	0.01087769235	0.01214187026	4.92331480214	1.3686432522	212	Down2	.	.	.	.	FBXL7	ENSG00000183580.10	65163	Dis3 (3' distal regions)	4.66546102013008	10.367605	-9.82208387759197	-4.66546102013008	-45.82454946735345	-48.37555513743028
chr7:54933191-54933511	-4.66546102013008	0.297928484405543	-8.26884765530541	1.50631611528707e-10	2.4294483737277e-08	18.21596	19.20945	5.25833	3.61877	0.54398	0.57021	1.0	223560.0	118.0	0.84147330358	0.01190729761	0.01033865732	4.37063059588	1.19831869086	320	Down2	.	.	.	.	EGFR	ENSG00000146648.18	85507	Promoter.Up	4.66546102013008	7.902783333333333	-9.82208387759197	-4.66546102013008	-45.82454946735345	-43.51159218042017
chr10:44749522-44749734	-4.66090012308295	-0.418253040916144	-6.94500029275229	1.28809932371354e-08	8.57544233838775e-07	17.23617	18.89094	15.87421	24.58035	0.82111	0.0	1.0	223637.0	106.0	0.79829499754	0.02071704657	0.39092489795	4.32318536486	1.07419581085	212	Down2	.	.	.	.	EIF2AP4	ENSG00000227395.1	56710	Dis3 (3' distal regions)	4.66090012308295	12.900463333333336	-7.890050647785524	-4.66090012308295	-36.77473803539426	-42.0346022099103
chrX:113001947-113002080	-4.65322870783439	-1.63444958417432	-5.88697390070609	4.73559436357514e-07	1.51704539426169e-05	8.50392	16.10635	0.0	0.0	0.0	0.0	1.0	223458.0	364.0	0.91911227489	0.15774892142	0.0	3.77264824247	0.79095698194	133	Down2	.	.	.	.	AMOT	ENSG00000126016.15	161133	Intron	4.65322870783439	4.101711666666667	-6.324625505019441	-4.65322870783439	-29.42992896625804	-20.828028958267755
chr2:104004793-104005147	-4.65296655549842	-0.426541354172844	-6.83378975244022	1.88040879877333e-08	1.16257988309743e-06	12.0426	9.47153	0.39611	0.8178	0.49174	0.0	1.0	222889.0	389.0	0.84170359015	0.06063476343	0.27803334008	3.65117497653	0.97352256246	354	Down2	.	.	LINC01965	ENSG00000256637.7	LINC01965	ENSG00000256637.7	42566	Intron	4.65296655549842	3.869963333333333	-7.725747725336495	-4.65296655549842	-35.9476457822087	-24.714930019185683
chr11:1746529-1746653	-4.6452792279059	-0.838573732188602	-6.6314611837024	3.74595050406888e-08	2.00756066599879e-06	21.04878	23.28418	22.61649	18.67754	0.70191	0.0	1.0	223762.0	44.0	0.86041295478	0.02180925191	0.35434056415	4.59491721314	1.03936451508	124	Down2	.	.	CTSD,IFITM10,KRTAP5-6,RPL36AP39	ENSG00000117984.14,ENSG00000205864.1,ENSG00000230980.1,ENSG00000244242.2	IFITM10	ENSG00000244242.2	2449	Exon	4.6452792279059	14.38815	-7.426437965335522	-4.6452792279059	-34.497878017704856	-40.95541199281724
chrX:56803631-56803773	-4.64211598196384	-1.64717716416211	-6.13085055658758	2.06465718477155e-07	7.81668660811228e-06	10.41569	11.15017	14.81221	10.19373	0.0	0.0	1.0	223240.0	256.0	0.95074933583	0.01718191925	0.0	3.66125577455	0.79095698194	142	Down2	.	.	.	.	UQCRBP1	ENSG00000237748.1	66055	Intron	4.64211598196384	7.761966666666667	-6.685152048182677	-4.64211598196384	-31.0332511647271	-29.251992097103063
chr6:69179699-69180068	-4.63870635949765	1.90543164168215	-12.2867926175372	6.53407981353626e-16	1.620856622615e-12	50.45622	51.23782	1.52002	0.78456	2.12286	1.48349	1.0	223840.0	11.0	0.73138427774	0.00277349833	0.10703365399	5.73483849036	1.82484552163	369	Down2	.	.	.	.	ADGRB3	ENSG00000135298.14	52339	Intron	4.63870635949765	17.934161666666668	-15.184815564937614	-4.63870635949765	-70.43790052887502	-89.96653240150792
chr15:53835523-53835651	-4.63855618477528	-1.65191904032231	-6.10911350255251	2.22337838235499e-07	8.2775325332122e-06	12.9143	10.91446	1.09549	1.13087	0.0	0.0	1.0	223291.0	186.0	0.9576733923	0.04157818195	0.0	3.78308588549	0.79095698194	128	Down2	.	.	.	.	WDR72	ENSG00000166415.15	72646	Promoter.Down	4.63855618477528	4.342520000000001	-6.652986621248399	-4.63855618477528	-30.86025223921895	-22.458429960125443
chr16:35396518-35396653	-4.63855618477528	-1.65191904032231	-6.10911350255251	2.22337838235499e-07	8.2775325332122e-06	12.24467	10.34852	1.03868	0.0	0.0	0.0	1.0	223164.0	226.0	0.94978094391	0.04203756979	0.0	3.71617895104	0.79095698194	135	Down2	.	.	AGGF1P4,AGGF1P5,AGGF1P9,C2orf69P3,C2orf69P4,FRG2GP,FRG2IP,LINC01566,RARRES2P7	ENSG00000259841.6,ENSG00000260291.1,ENSG00000260427.1,ENSG00000260480.1,ENSG00000260598.1,ENSG00000260680.1,ENSG00000260812.1,ENSG00000261299.1,ENSG00000261689.1	AGGF1P4	ENSG00000261689.1	6516	Dis5 (5' distal regions)	4.63855618477528	3.938645	-6.652986621248399	-4.63855618477528	-30.86025223921895	-21.40491195007165
chr16:64440663-64440797	-4.63855618477528	-1.65191904032231	-6.10911350255251	2.22337838235499e-07	8.2775325332122e-06	12.33605	10.42575	2.09287	3.24069	0.0	0.0	1.0	223216.0	206.0	0.95089371097	0.04197342915	0.0	3.72549401638	0.79095698194	134	Down2	.	.	.	.	PPIAP48	ENSG00000260187.2	295129	Intron	4.63855618477528	4.6825600000000005	-6.652986621248399	-4.63855618477528	-30.86025223921895	-23.28541909054062
chr17:1617906-1618077	-4.63855618477528	-1.65191904032231	-6.10911350255251	2.22337838235499e-07	8.2775325332122e-06	9.66685	8.16989	0.0	1.69299	0.0	0.0	1.0	222729.0	486.0	0.9125405956	0.04406261975	0.0	3.42504755124	0.79095698194	171	Down2	.	.	PRPF8,RILP,SCARF1,SLC43A2	ENSG00000074660.16,ENSG00000167703.14,ENSG00000167705.12,ENSG00000174231.17	SLC43A2	ENSG00000167703.14	9722	Intron	4.63855618477528	3.2549550000000003	-6.652986621248399	-4.63855618477528	-30.86025223921895	-19.40785744900073
chr9:10678916-10679076	-4.63680379672441	-1.64835680138774	-6.10292172094091	2.27077861380226e-07	8.41146377059099e-06	8.70016	10.47788	0.0	0.0	0.0	0.0	1.0	222828.0	384.0	0.9228059146	0.04801512882	0.0	3.51245429848	0.79095698194	160	Down2	.	.	.	.	PTPRD-AS2	ENSG00000226717.2	65714	Dis5 (5' distal regions)	4.63680379672441	3.1963400000000006	-6.643825204613704	-4.63680379672441	-30.806113933526152	-19.18822478838502
chr6:68635040-68635374	-4.62709088129617	0.397337865572889	-8.00291437819817	3.64258253845407e-10	4.92475864442163e-08	20.05726	15.05803	18.89221	22.10269	0.26059	1.63894	1.0	223588.0	610.0	0.68481271482	0.06528890701	0.41175397508	4.27480591115	1.37880379017	334	Down2	ADGRB3	ENSG00000135298.14	.	.	ADGRB3	ENSG00000135298.14	0	Promoter.Up	4.62709088129617	13.00162	-9.43859059862756	-4.62709088129617	-43.67321649119735	-50.05729245896424
chr20:28602731-28602986	-4.61818833861788	-0.437691353689352	-6.78336117369757	2.23260229058771e-08	1.32963934486184e-06	12.96495	16.43589	4.39913	4.54121	0.68264	0.0	1.0	223445.0	185.0	0.83854784664	0.05610778521	0.34801791987	4.04733556486	1.03357248626	255	Down2	FRG1CP	ENSG00000282826.2	.	.	FRG1CP	ENSG00000282826.2	0	Promoter.Up	4.61818833861788	6.50397	-7.651188634020563	-4.61818833861788	-35.33463012619943	-30.928086886658367
chr20:56223098-56223202	-4.61167719605842	-1.65793542269818	-5.97239104723538	3.54160852699936e-07	1.19529025910413e-05	11.71176	17.91091	1.34829	2.78367	0.0	0.0	1.0	223695.0	152.0	0.96785428677	0.10055236792	0.0	4.03931493423	0.79095698194	104	Down2	.	.	MC3R	ENSG00000124089.4	MC3R	ENSG00000124089.4	25531	Dis5 (5' distal regions)	4.61167719605842	5.625771666666666	-6.45079944539325	-4.61167719605842	-29.74900469866636	-24.43096746820453
